"ID","t","Age"
"Sim-Animal-Ind-394",40,"!"
"Sim-Animal-Ind-394",50,"!"
"Sim-Animal-Ind-394",60,"!"
"Sim-Animal-Ind-394",70,"A1"
"Sim-Animal-Ind-394",80,"!"
"Sim-Animal-Ind-394",90,"!"
"Sim-Animal-Ind-394",100,"!"
"Sim-Animal-Ind-395",10,"!"
"Sim-Animal-Ind-395",20,"!"
"Sim-Animal-Ind-395",30,"!"
"Sim-Animal-Ind-395",40,"!"
"Sim-Animal-Ind-395",50,"!"
"Sim-Animal-Ind-395",60,"!"
"Sim-Animal-Ind-395",70,"A1"
"Sim-Animal-Ind-395",80,"A10+"
"Sim-Animal-Ind-395",90,"A10+"
"Sim-Animal-Ind-395",100,"!"
"Sim-Animal-Ind-396",10,"!"
"Sim-Animal-Ind-396",20,"!"
"Sim-Animal-Ind-396",30,"!"
"Sim-Animal-Ind-396",40,"!"
"Sim-Animal-Ind-396",50,"!"
"Sim-Animal-Ind-396",60,"!"
"Sim-Animal-Ind-396",70,"!"
"Sim-Animal-Ind-396",80,"!"
"Sim-Animal-Ind-396",90,"!"
"Sim-Animal-Ind-396",100,"!"
"Sim-Animal-Ind-397",10,"!"
"Sim-Animal-Ind-397",20,"!"
"Sim-Animal-Ind-397",30,"!"
"Sim-Animal-Ind-397",40,"!"
"Sim-Animal-Ind-397",50,"!"
"Sim-Animal-Ind-397",60,"!"
"Sim-Animal-Ind-397",70,"A1"
"Sim-Animal-Ind-397",80,"!"
"Sim-Animal-Ind-397",90,"!"
"Sim-Animal-Ind-397",100,"!"
"Sim-Animal-Ind-398",10,"!"
"Sim-Animal-Ind-398",20,"!"
"Sim-Animal-Ind-398",30,"!"
"Sim-Animal-Ind-398",40,"!"
"Sim-Animal-Ind-398",50,"!"
"Sim-Animal-Ind-398",60,"!"
"Sim-Animal-Ind-398",70,"A1"
"Sim-Animal-Ind-398",80,"A10+"
"Sim-Animal-Ind-398",90,"!"
"Sim-Animal-Ind-398",100,"!"
"Sim-Animal-Ind-399",10,"!"
"Sim-Animal-Ind-399",20,"!"
"Sim-Animal-Ind-399",30,"!"
"Sim-Animal-Ind-399",40,"!"
"Sim-Animal-Ind-399",50,"!"
"Sim-Animal-Ind-399",60,"!"
"Sim-Animal-Ind-399",70,"A1"
"Sim-Animal-Ind-399",80,"A10+"
"Sim-Animal-Ind-399",90,"A10+"
"Sim-Animal-Ind-399",100,"!"
"Sim-Animal-Ind-400",10,"!"
"Sim-Animal-Ind-400",20,"!"
"Sim-Animal-Ind-400",30,"!"
"Sim-Animal-Ind-400",40,"!"
"Sim-Animal-Ind-400",50,"!"
"Sim-Animal-Ind-400",60,"!"
"Sim-Animal-Ind-400",70,"A0"
"Sim-Animal-Ind-400",80,"A10+"
"Sim-Animal-Ind-400",90,"!"
"Sim-Animal-Ind-400",100,"!"
"Sim-Animal-Ind-401",10,"!"
"Sim-Animal-Ind-401",20,"!"
"Sim-Animal-Ind-401",30,"!"
"Sim-Animal-Ind-401",40,"!"
"Sim-Animal-Ind-401",50,"!"
"Sim-Animal-Ind-401",60,"!"
"Sim-Animal-Ind-401",70,"A0"
"Sim-Animal-Ind-401",80,"A10+"
"Sim-Animal-Ind-401",90,"!"
"Sim-Animal-Ind-401",100,"!"
"Sim-Animal-Ind-402",10,"!"
"Sim-Animal-Ind-402",20,"!"
"Sim-Animal-Ind-402",30,"!"
"Sim-Animal-Ind-402",40,"!"
"Sim-Animal-Ind-402",50,"!"
"Sim-Animal-Ind-402",60,"!"
"Sim-Animal-Ind-402",70,"A0"
"Sim-Animal-Ind-402",80,"A10+"
"Sim-Animal-Ind-402",90,"!"
"Sim-Animal-Ind-402",100,"!"
"Sim-Animal-Ind-403",10,"!"
"Sim-Animal-Ind-403",20,"!"
"Sim-Animal-Ind-403",30,"!"
"Sim-Animal-Ind-403",40,"!"
"Sim-Animal-Ind-403",50,"!"
"Sim-Animal-Ind-403",60,"!"
"Sim-Animal-Ind-403",70,"A0"
"Sim-Animal-Ind-403",80,"A10+"
"Sim-Animal-Ind-403",90,"A10+"
"Sim-Animal-Ind-403",100,"!"
"Sim-Animal-Ind-404",10,"!"
"Sim-Animal-Ind-404",20,"!"
"Sim-Animal-Ind-404",30,"!"
"Sim-Animal-Ind-404",40,"!"
"Sim-Animal-Ind-404",50,"!"
"Sim-Animal-Ind-404",60,"!"
"Sim-Animal-Ind-404",70,"A0"
"Sim-Animal-Ind-404",80,"!"
"Sim-Animal-Ind-404",90,"!"
"Sim-Animal-Ind-404",100,"!"
"Sim-Animal-Ind-405",10,"!"
"Sim-Animal-Ind-405",20,"!"
"Sim-Animal-Ind-405",30,"!"
"Sim-Animal-Ind-405",40,"!"
"Sim-Animal-Ind-405",50,"!"
"Sim-Animal-Ind-405",60,"!"
"Sim-Animal-Ind-405",70,"!"
"Sim-Animal-Ind-405",80,"A4"
"Sim-Animal-Ind-405",90,"A10+"
"Sim-Animal-Ind-405",100,"!"
"Sim-Animal-Ind-406",10,"!"
"Sim-Animal-Ind-406",20,"!"
"Sim-Animal-Ind-406",30,"!"
"Sim-Animal-Ind-406",40,"!"
"Sim-Animal-Ind-406",50,"!"
"Sim-Animal-Ind-406",60,"!"
"Sim-Animal-Ind-406",70,"!"
"Sim-Animal-Ind-406",80,"A4"
"Sim-Animal-Ind-406",90,"!"
"Sim-Animal-Ind-406",100,"!"
"Sim-Animal-Ind-407",10,"!"
"Sim-Animal-Ind-407",20,"!"
"Sim-Animal-Ind-407",30,"!"
"Sim-Animal-Ind-407",40,"!"
"Sim-Animal-Ind-407",50,"!"
"Sim-Animal-Ind-407",60,"!"
"Sim-Animal-Ind-407",70,"!"
"Sim-Animal-Ind-407",80,"A4"
"Sim-Animal-Ind-407",90,"A10+"
"Sim-Animal-Ind-407",100,"A10+"
"Sim-Animal-Ind-408",10,"!"
"Sim-Animal-Ind-408",20,"!"
"Sim-Animal-Ind-408",30,"!"
"Sim-Animal-Ind-408",40,"!"
"Sim-Animal-Ind-408",50,"!"
"Sim-Animal-Ind-408",60,"!"
"Sim-Animal-Ind-408",70,"!"
"Sim-Animal-Ind-408",80,"A4"
"Sim-Animal-Ind-408",90,"A10+"
"Sim-Animal-Ind-408",100,"!"
"Sim-Animal-Ind-409",10,"!"
"Sim-Animal-Ind-409",20,"!"
"Sim-Animal-Ind-409",30,"!"
"Sim-Animal-Ind-409",40,"!"
"Sim-Animal-Ind-409",50,"!"
"Sim-Animal-Ind-409",60,"!"
"Sim-Animal-Ind-409",70,"!"
"Sim-Animal-Ind-409",80,"A4"
"Sim-Animal-Ind-409",90,"A10+"
"Sim-Animal-Ind-409",100,"A10+"
"Sim-Animal-Ind-410",10,"!"
"Sim-Animal-Ind-410",20,"!"
"Sim-Animal-Ind-410",30,"!"
"Sim-Animal-Ind-410",40,"!"
"Sim-Animal-Ind-410",50,"!"
"Sim-Animal-Ind-410",60,"!"
"Sim-Animal-Ind-410",70,"!"
"Sim-Animal-Ind-410",80,"A4"
"Sim-Animal-Ind-410",90,"A10+"
"Sim-Animal-Ind-410",100,"A10+"
"Sim-Animal-Ind-411",10,"!"
"Sim-Animal-Ind-411",20,"!"
"Sim-Animal-Ind-411",30,"!"
"Sim-Animal-Ind-411",40,"!"
"Sim-Animal-Ind-411",50,"!"
"Sim-Animal-Ind-411",60,"!"
"Sim-Animal-Ind-411",70,"!"
"Sim-Animal-Ind-411",80,"A4"
"Sim-Animal-Ind-411",90,"!"
"Sim-Animal-Ind-411",100,"!"
"Sim-Animal-Ind-412",10,"!"
"Sim-Animal-Ind-412",20,"!"
"Sim-Animal-Ind-412",30,"!"
"Sim-Animal-Ind-412",40,"!"
"Sim-Animal-Ind-412",50,"!"
"Sim-Animal-Ind-412",60,"!"
"Sim-Animal-Ind-412",70,"!"
"Sim-Animal-Ind-412",80,"A4"
"Sim-Animal-Ind-412",90,"!"
"Sim-Animal-Ind-412",100,"!"
"Sim-Animal-Ind-413",10,"!"
"Sim-Animal-Ind-413",20,"!"
"Sim-Animal-Ind-413",30,"!"
"Sim-Animal-Ind-413",40,"!"
"Sim-Animal-Ind-413",50,"!"
"Sim-Animal-Ind-413",60,"!"
"Sim-Animal-Ind-413",70,"!"
"Sim-Animal-Ind-413",80,"!"
"Sim-Animal-Ind-413",90,"!"
"Sim-Animal-Ind-413",100,"!"
"Sim-Animal-Ind-414",10,"!"
"Sim-Animal-Ind-414",20,"!"
"Sim-Animal-Ind-414",30,"!"
"Sim-Animal-Ind-414",40,"!"
"Sim-Animal-Ind-414",50,"!"
"Sim-Animal-Ind-414",60,"!"
"Sim-Animal-Ind-414",70,"!"
"Sim-Animal-Ind-414",80,"!"
"Sim-Animal-Ind-414",90,"!"
"Sim-Animal-Ind-414",100,"!"
"Sim-Animal-Ind-415",10,"!"
"Sim-Animal-Ind-415",20,"!"
"Sim-Animal-Ind-415",30,"!"
"Sim-Animal-Ind-415",40,"!"
"Sim-Animal-Ind-415",50,"!"
"Sim-Animal-Ind-415",60,"!"
"Sim-Animal-Ind-415",70,"!"
"Sim-Animal-Ind-415",80,"A4"
"Sim-Animal-Ind-415",90,"!"
"Sim-Animal-Ind-415",100,"!"
"Sim-Animal-Ind-416",10,"!"
"Sim-Animal-Ind-416",20,"!"
"Sim-Animal-Ind-416",30,"!"
"Sim-Animal-Ind-416",40,"!"
"Sim-Animal-Ind-416",50,"!"
"Sim-Animal-Ind-416",60,"!"
"Sim-Animal-Ind-416",70,"!"
"Sim-Animal-Ind-416",80,"A4"
"Sim-Animal-Ind-416",90,"!"
"Sim-Animal-Ind-416",100,"!"
"Sim-Animal-Ind-417",10,"!"
"Sim-Animal-Ind-417",20,"!"
"Sim-Animal-Ind-417",30,"!"
"Sim-Animal-Ind-417",40,"!"
"Sim-Animal-Ind-417",50,"!"
"Sim-Animal-Ind-417",60,"!"
"Sim-Animal-Ind-417",70,"!"
"Sim-Animal-Ind-417",80,"A4"
"Sim-Animal-Ind-417",90,"A10+"
"Sim-Animal-Ind-417",100,"!"
"Sim-Animal-Ind-418",10,"!"
"Sim-Animal-Ind-418",20,"!"
"Sim-Animal-Ind-418",30,"!"
"Sim-Animal-Ind-418",40,"!"
"Sim-Animal-Ind-418",50,"!"
"Sim-Animal-Ind-418",60,"!"
"Sim-Animal-Ind-418",70,"!"
"Sim-Animal-Ind-418",80,"A4"
"Sim-Animal-Ind-418",90,"A10+"
"Sim-Animal-Ind-418",100,"A10+"
"Sim-Animal-Ind-419",10,"!"
"Sim-Animal-Ind-419",20,"!"
"Sim-Animal-Ind-419",30,"!"
"Sim-Animal-Ind-419",40,"!"
"Sim-Animal-Ind-419",50,"!"
"Sim-Animal-Ind-419",60,"!"
"Sim-Animal-Ind-419",70,"!"
"Sim-Animal-Ind-419",80,"!"
"Sim-Animal-Ind-419",90,"!"
"Sim-Animal-Ind-419",100,"!"
"Sim-Animal-Ind-420",10,"!"
"Sim-Animal-Ind-420",20,"!"
"Sim-Animal-Ind-420",30,"!"
"Sim-Animal-Ind-420",40,"!"
"Sim-Animal-Ind-420",50,"!"
"Sim-Animal-Ind-420",60,"!"
"Sim-Animal-Ind-420",70,"!"
"Sim-Animal-Ind-420",80,"A4"
"Sim-Animal-Ind-420",90,"!"
"Sim-Animal-Ind-420",100,"!"
"Sim-Animal-Ind-421",10,"!"
"Sim-Animal-Ind-421",20,"!"
"Sim-Animal-Ind-421",30,"!"
"Sim-Animal-Ind-421",40,"!"
"Sim-Animal-Ind-421",50,"!"
"Sim-Animal-Ind-421",60,"!"
"Sim-Animal-Ind-421",70,"!"
"Sim-Animal-Ind-421",80,"A4"
"Sim-Animal-Ind-421",90,"!"
"Sim-Animal-Ind-421",100,"!"
"Sim-Animal-Ind-422",10,"!"
"Sim-Animal-Ind-422",20,"!"
"Sim-Animal-Ind-422",30,"!"
"Sim-Animal-Ind-422",40,"!"
"Sim-Animal-Ind-422",50,"!"
"Sim-Animal-Ind-422",60,"!"
"Sim-Animal-Ind-422",70,"!"
"Sim-Animal-Ind-422",80,"!"
"Sim-Animal-Ind-422",90,"!"
"Sim-Animal-Ind-422",100,"!"
"Sim-Animal-Ind-423",10,"!"
"Sim-Animal-Ind-423",20,"!"
"Sim-Animal-Ind-423",30,"!"
"Sim-Animal-Ind-423",40,"!"
"Sim-Animal-Ind-423",50,"!"
"Sim-Animal-Ind-423",60,"!"
"Sim-Animal-Ind-423",70,"!"
"Sim-Animal-Ind-423",80,"A4"
"Sim-Animal-Ind-423",90,"A10+"
"Sim-Animal-Ind-423",100,"!"
"Sim-Animal-Ind-424",10,"!"
"Sim-Animal-Ind-424",20,"!"
"Sim-Animal-Ind-424",30,"!"
"Sim-Animal-Ind-424",40,"!"
"Sim-Animal-Ind-424",50,"!"
"Sim-Animal-Ind-424",60,"!"
"Sim-Animal-Ind-424",70,"!"
"Sim-Animal-Ind-424",80,"!"
"Sim-Animal-Ind-424",90,"!"
"Sim-Animal-Ind-424",100,"!"
"Sim-Animal-Ind-425",10,"!"
"Sim-Animal-Ind-425",20,"!"
"Sim-Animal-Ind-425",30,"!"
"Sim-Animal-Ind-425",40,"!"
"Sim-Animal-Ind-425",50,"!"
"Sim-Animal-Ind-425",60,"!"
"Sim-Animal-Ind-425",70,"!"
"Sim-Animal-Ind-425",80,"A4"
"Sim-Animal-Ind-425",90,"A10+"
"Sim-Animal-Ind-425",100,"A10+"
"Sim-Animal-Ind-426",10,"!"
"Sim-Animal-Ind-426",20,"!"
"Sim-Animal-Ind-426",30,"!"
"Sim-Animal-Ind-426",40,"!"
"Sim-Animal-Ind-426",50,"!"
"Sim-Animal-Ind-426",60,"!"
"Sim-Animal-Ind-426",70,"!"
"Sim-Animal-Ind-426",80,"!"
"Sim-Animal-Ind-426",90,"!"
"Sim-Animal-Ind-426",100,"!"
"Sim-Animal-Ind-427",10,"!"
"Sim-Animal-Ind-427",20,"!"
"Sim-Animal-Ind-427",30,"!"
"Sim-Animal-Ind-427",40,"!"
"Sim-Animal-Ind-427",50,"!"
"Sim-Animal-Ind-427",60,"!"
"Sim-Animal-Ind-427",70,"!"
"Sim-Animal-Ind-427",80,"A4"
"Sim-Animal-Ind-427",90,"A10+"
"Sim-Animal-Ind-427",100,"!"
"Sim-Animal-Ind-428",10,"!"
"Sim-Animal-Ind-428",20,"!"
"Sim-Animal-Ind-428",30,"!"
"Sim-Animal-Ind-428",40,"!"
"Sim-Animal-Ind-428",50,"!"
"Sim-Animal-Ind-428",60,"!"
"Sim-Animal-Ind-428",70,"!"
"Sim-Animal-Ind-428",80,"A4"
"Sim-Animal-Ind-428",90,"!"
"Sim-Animal-Ind-428",100,"!"
"Sim-Animal-Ind-429",10,"!"
"Sim-Animal-Ind-429",20,"!"
"Sim-Animal-Ind-429",30,"!"
"Sim-Animal-Ind-429",40,"!"
"Sim-Animal-Ind-429",50,"!"
"Sim-Animal-Ind-429",60,"!"
"Sim-Animal-Ind-429",70,"!"
"Sim-Animal-Ind-429",80,"A4"
"Sim-Animal-Ind-429",90,"!"
"Sim-Animal-Ind-429",100,"!"
"Sim-Animal-Ind-430",10,"!"
"Sim-Animal-Ind-430",20,"!"
"Sim-Animal-Ind-430",30,"!"
"Sim-Animal-Ind-430",40,"!"
"Sim-Animal-Ind-430",50,"!"
"Sim-Animal-Ind-430",60,"!"
"Sim-Animal-Ind-430",70,"!"
"Sim-Animal-Ind-430",80,"A4"
"Sim-Animal-Ind-430",90,"!"
"Sim-Animal-Ind-430",100,"!"
"Sim-Animal-Ind-431",10,"!"
"Sim-Animal-Ind-431",20,"!"
"Sim-Animal-Ind-431",30,"!"
"Sim-Animal-Ind-431",40,"!"
"Sim-Animal-Ind-431",50,"!"
"Sim-Animal-Ind-431",60,"!"
"Sim-Animal-Ind-431",70,"!"
"Sim-Animal-Ind-431",80,"A4"
"Sim-Animal-Ind-431",90,"!"
"Sim-Animal-Ind-431",100,"!"
"Sim-Animal-Ind-432",10,"!"
"Sim-Animal-Ind-432",20,"!"
"Sim-Animal-Ind-432",30,"!"
"Sim-Animal-Ind-432",40,"!"
"Sim-Animal-Ind-432",50,"!"
"Sim-Animal-Ind-432",60,"!"
"Sim-Animal-Ind-432",70,"!"
"Sim-Animal-Ind-432",80,"A4"
"Sim-Animal-Ind-432",90,"A10+"
"Sim-Animal-Ind-432",100,"A10+"
"Sim-Animal-Ind-433",10,"!"
"Sim-Animal-Ind-433",20,"!"
"Sim-Animal-Ind-433",30,"!"
"Sim-Animal-Ind-433",40,"!"
"Sim-Animal-Ind-433",50,"!"
"Sim-Animal-Ind-433",60,"!"
"Sim-Animal-Ind-433",70,"!"
"Sim-Animal-Ind-433",80,"A4"
"Sim-Animal-Ind-433",90,"!"
"Sim-Animal-Ind-433",100,"!"
"Sim-Animal-Ind-434",10,"!"
"Sim-Animal-Ind-434",20,"!"
"Sim-Animal-Ind-434",30,"!"
"Sim-Animal-Ind-434",40,"!"
"Sim-Animal-Ind-434",50,"!"
"Sim-Animal-Ind-434",60,"!"
"Sim-Animal-Ind-434",70,"!"
"Sim-Animal-Ind-434",80,"A4"
"Sim-Animal-Ind-434",90,"!"
"Sim-Animal-Ind-434",100,"!"
"Sim-Animal-Ind-435",10,"!"
"Sim-Animal-Ind-435",20,"!"
"Sim-Animal-Ind-435",30,"!"
"Sim-Animal-Ind-435",40,"!"
"Sim-Animal-Ind-435",50,"!"
"Sim-Animal-Ind-435",60,"!"
"Sim-Animal-Ind-435",70,"!"
"Sim-Animal-Ind-435",80,"A4"
"Sim-Animal-Ind-435",90,"A10+"
"Sim-Animal-Ind-435",100,"!"
"Sim-Animal-Ind-436",10,"!"
"Sim-Animal-Ind-436",20,"!"
"Sim-Animal-Ind-436",30,"!"
"Sim-Animal-Ind-436",40,"!"
"Sim-Animal-Ind-436",50,"!"
"Sim-Animal-Ind-436",60,"!"
"Sim-Animal-Ind-436",70,"!"
"Sim-Animal-Ind-436",80,"!"
"Sim-Animal-Ind-436",90,"!"
"Sim-Animal-Ind-436",100,"!"
"Sim-Animal-Ind-437",10,"!"
"Sim-Animal-Ind-437",20,"!"
"Sim-Animal-Ind-437",30,"!"
"Sim-Animal-Ind-437",40,"!"
"Sim-Animal-Ind-437",50,"!"
"Sim-Animal-Ind-437",60,"!"
"Sim-Animal-Ind-437",70,"!"
"Sim-Animal-Ind-437",80,"!"
"Sim-Animal-Ind-437",90,"!"
"Sim-Animal-Ind-437",100,"!"
"Sim-Animal-Ind-438",10,"!"
"Sim-Animal-Ind-438",20,"!"
"Sim-Animal-Ind-438",30,"!"
"Sim-Animal-Ind-438",40,"!"
"Sim-Animal-Ind-438",50,"!"
"Sim-Animal-Ind-438",60,"!"
"Sim-Animal-Ind-438",70,"!"
"Sim-Animal-Ind-438",80,"A4"
"Sim-Animal-Ind-438",90,"A10+"
"Sim-Animal-Ind-438",100,"!"
"Sim-Animal-Ind-439",10,"!"
"Sim-Animal-Ind-439",20,"!"
"Sim-Animal-Ind-439",30,"!"
"Sim-Animal-Ind-439",40,"!"
"Sim-Animal-Ind-439",50,"!"
"Sim-Animal-Ind-439",60,"!"
"Sim-Animal-Ind-439",70,"!"
"Sim-Animal-Ind-439",80,"A4"
"Sim-Animal-Ind-439",90,"!"
"Sim-Animal-Ind-439",100,"!"
"Sim-Animal-Ind-440",10,"!"
"Sim-Animal-Ind-440",20,"!"
"Sim-Animal-Ind-440",30,"!"
"Sim-Animal-Ind-440",40,"!"
"Sim-Animal-Ind-440",50,"!"
"Sim-Animal-Ind-440",60,"!"
"Sim-Animal-Ind-440",70,"!"
"Sim-Animal-Ind-440",80,"!"
"Sim-Animal-Ind-440",90,"!"
"Sim-Animal-Ind-440",100,"!"
"Sim-Animal-Ind-441",10,"!"
"Sim-Animal-Ind-441",20,"!"
"Sim-Animal-Ind-441",30,"!"
"Sim-Animal-Ind-441",40,"!"
"Sim-Animal-Ind-441",50,"!"
"Sim-Animal-Ind-441",60,"!"
"Sim-Animal-Ind-441",70,"!"
"Sim-Animal-Ind-441",80,"A4"
"Sim-Animal-Ind-441",90,"A10+"
"Sim-Animal-Ind-441",100,"A10+"
"Sim-Animal-Ind-442",10,"!"
"Sim-Animal-Ind-442",20,"!"
"Sim-Animal-Ind-442",30,"!"
"Sim-Animal-Ind-442",40,"!"
"Sim-Animal-Ind-442",50,"!"
"Sim-Animal-Ind-442",60,"!"
"Sim-Animal-Ind-442",70,"!"
"Sim-Animal-Ind-442",80,"A4"
"Sim-Animal-Ind-442",90,"!"
"Sim-Animal-Ind-442",100,"!"
"Sim-Animal-Ind-443",10,"!"
"Sim-Animal-Ind-443",20,"!"
"Sim-Animal-Ind-443",30,"!"
"Sim-Animal-Ind-443",40,"!"
"Sim-Animal-Ind-443",50,"!"
"Sim-Animal-Ind-443",60,"!"
"Sim-Animal-Ind-443",70,"!"
"Sim-Animal-Ind-443",80,"A4"
"Sim-Animal-Ind-443",90,"!"
"Sim-Animal-Ind-443",100,"!"
"Sim-Animal-Ind-444",10,"!"
"Sim-Animal-Ind-444",20,"!"
"Sim-Animal-Ind-444",30,"!"
"Sim-Animal-Ind-444",40,"!"
"Sim-Animal-Ind-444",50,"!"
"Sim-Animal-Ind-444",60,"!"
"Sim-Animal-Ind-444",70,"!"
"Sim-Animal-Ind-444",80,"!"
"Sim-Animal-Ind-444",90,"!"
"Sim-Animal-Ind-444",100,"!"
"Sim-Animal-Ind-445",10,"!"
"Sim-Animal-Ind-445",20,"!"
"Sim-Animal-Ind-445",30,"!"
"Sim-Animal-Ind-445",40,"!"
"Sim-Animal-Ind-445",50,"!"
"Sim-Animal-Ind-445",60,"!"
"Sim-Animal-Ind-445",70,"!"
"Sim-Animal-Ind-445",80,"!"
"Sim-Animal-Ind-445",90,"!"
"Sim-Animal-Ind-445",100,"!"
"Sim-Animal-Ind-446",10,"!"
"Sim-Animal-Ind-446",20,"!"
"Sim-Animal-Ind-446",30,"!"
"Sim-Animal-Ind-446",40,"!"
"Sim-Animal-Ind-446",50,"!"
"Sim-Animal-Ind-446",60,"!"
"Sim-Animal-Ind-446",70,"!"
"Sim-Animal-Ind-446",80,"!"
"Sim-Animal-Ind-446",90,"!"
"Sim-Animal-Ind-446",100,"!"
"Sim-Animal-Ind-447",10,"!"
"Sim-Animal-Ind-447",20,"!"
"Sim-Animal-Ind-447",30,"!"
"Sim-Animal-Ind-447",40,"!"
"Sim-Animal-Ind-447",50,"!"
"Sim-Animal-Ind-447",60,"!"
"Sim-Animal-Ind-447",70,"!"
"Sim-Animal-Ind-447",80,"!"
"Sim-Animal-Ind-447",90,"!"
"Sim-Animal-Ind-447",100,"!"
"Sim-Animal-Ind-448",10,"!"
"Sim-Animal-Ind-448",20,"!"
"Sim-Animal-Ind-448",30,"!"
"Sim-Animal-Ind-448",40,"!"
"Sim-Animal-Ind-448",50,"!"
"Sim-Animal-Ind-448",60,"!"
"Sim-Animal-Ind-448",70,"!"
"Sim-Animal-Ind-448",80,"A4"
"Sim-Animal-Ind-448",90,"A10+"
"Sim-Animal-Ind-448",100,"!"
"Sim-Animal-Ind-449",10,"!"
"Sim-Animal-Ind-449",20,"!"
"Sim-Animal-Ind-449",30,"!"
"Sim-Animal-Ind-449",40,"!"
"Sim-Animal-Ind-449",50,"!"
"Sim-Animal-Ind-449",60,"!"
"Sim-Animal-Ind-449",70,"!"
"Sim-Animal-Ind-449",80,"A4"
"Sim-Animal-Ind-449",90,"A10+"
"Sim-Animal-Ind-449",100,"!"
"Sim-Animal-Ind-450",10,"!"
"Sim-Animal-Ind-450",20,"!"
"Sim-Animal-Ind-450",30,"!"
"Sim-Animal-Ind-450",40,"!"
"Sim-Animal-Ind-450",50,"!"
"Sim-Animal-Ind-450",60,"!"
"Sim-Animal-Ind-450",70,"!"
"Sim-Animal-Ind-450",80,"A4"
"Sim-Animal-Ind-450",90,"!"
"Sim-Animal-Ind-450",100,"!"
"Sim-Animal-Ind-451",10,"!"
"Sim-Animal-Ind-451",20,"!"
"Sim-Animal-Ind-451",30,"!"
"Sim-Animal-Ind-451",40,"!"
"Sim-Animal-Ind-451",50,"!"
"Sim-Animal-Ind-451",60,"!"
"Sim-Animal-Ind-451",70,"!"
"Sim-Animal-Ind-451",80,"A4"
"Sim-Animal-Ind-451",90,"!"
"Sim-Animal-Ind-451",100,"!"
"Sim-Animal-Ind-452",10,"!"
"Sim-Animal-Ind-452",20,"!"
"Sim-Animal-Ind-452",30,"!"
"Sim-Animal-Ind-452",40,"!"
"Sim-Animal-Ind-452",50,"!"
"Sim-Animal-Ind-452",60,"!"
"Sim-Animal-Ind-452",70,"!"
"Sim-Animal-Ind-452",80,"A4"
"Sim-Animal-Ind-452",90,"A10+"
"Sim-Animal-Ind-452",100,"A10+"
"Sim-Animal-Ind-453",10,"!"
"Sim-Animal-Ind-453",20,"!"
"Sim-Animal-Ind-453",30,"!"
"Sim-Animal-Ind-453",40,"!"
"Sim-Animal-Ind-453",50,"!"
"Sim-Animal-Ind-453",60,"!"
"Sim-Animal-Ind-453",70,"!"
"Sim-Animal-Ind-453",80,"A4"
"Sim-Animal-Ind-453",90,"!"
"Sim-Animal-Ind-453",100,"!"
"Sim-Animal-Ind-454",10,"!"
"Sim-Animal-Ind-454",20,"!"
"Sim-Animal-Ind-454",30,"!"
"Sim-Animal-Ind-454",40,"!"
"Sim-Animal-Ind-454",50,"!"
"Sim-Animal-Ind-454",60,"!"
"Sim-Animal-Ind-454",70,"!"
"Sim-Animal-Ind-454",80,"A4"
"Sim-Animal-Ind-454",90,"A10+"
"Sim-Animal-Ind-454",100,"A10+"
"Sim-Animal-Ind-455",10,"!"
"Sim-Animal-Ind-455",20,"!"
"Sim-Animal-Ind-455",30,"!"
"Sim-Animal-Ind-455",40,"!"
"Sim-Animal-Ind-455",50,"!"
"Sim-Animal-Ind-455",60,"!"
"Sim-Animal-Ind-455",70,"!"
"Sim-Animal-Ind-455",80,"A4"
"Sim-Animal-Ind-455",90,"A10+"
"Sim-Animal-Ind-455",100,"A10+"
"Sim-Animal-Ind-456",10,"!"
"Sim-Animal-Ind-456",20,"!"
"Sim-Animal-Ind-456",30,"!"
"Sim-Animal-Ind-456",40,"!"
"Sim-Animal-Ind-456",50,"!"
"Sim-Animal-Ind-456",60,"!"
"Sim-Animal-Ind-456",70,"!"
"Sim-Animal-Ind-456",80,"!"
"Sim-Animal-Ind-456",90,"!"
"Sim-Animal-Ind-456",100,"!"
"Sim-Animal-Ind-457",10,"!"
"Sim-Animal-Ind-457",20,"!"
"Sim-Animal-Ind-457",30,"!"
"Sim-Animal-Ind-457",40,"!"
"Sim-Animal-Ind-457",50,"!"
"Sim-Animal-Ind-457",60,"!"
"Sim-Animal-Ind-457",70,"!"
"Sim-Animal-Ind-457",80,"A4"
"Sim-Animal-Ind-457",90,"A10+"
"Sim-Animal-Ind-457",100,"!"
"Sim-Animal-Ind-458",10,"!"
"Sim-Animal-Ind-458",20,"!"
"Sim-Animal-Ind-458",30,"!"
"Sim-Animal-Ind-458",40,"!"
"Sim-Animal-Ind-458",50,"!"
"Sim-Animal-Ind-458",60,"!"
"Sim-Animal-Ind-458",70,"!"
"Sim-Animal-Ind-458",80,"!"
"Sim-Animal-Ind-458",90,"!"
"Sim-Animal-Ind-458",100,"!"
"Sim-Animal-Ind-459",10,"!"
"Sim-Animal-Ind-459",20,"!"
"Sim-Animal-Ind-459",30,"!"
"Sim-Animal-Ind-459",40,"!"
"Sim-Animal-Ind-459",50,"!"
"Sim-Animal-Ind-459",60,"!"
"Sim-Animal-Ind-459",70,"!"
"Sim-Animal-Ind-459",80,"A4"
"Sim-Animal-Ind-459",90,"A10+"
"Sim-Animal-Ind-459",100,"A10+"
"Sim-Animal-Ind-460",10,"!"
"Sim-Animal-Ind-460",20,"!"
